Rndrng_Prvdr_Geo_Lvl,Rndrng_Prvdr_Geo_Cd,Rndrng_Prvdr_Geo_Desc,DRG_Cd,DRG_Desc,Tot_Dschrgs,Avg_Submtd_Cvrd_Chrg,Avg_Tot_Pymt_Amt,Avg_Mdcr_Pymt_Amt
National,,National,280,"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W MCC",81848,60940.662582,13195.743451,11333.849123
National,,National,281,"""ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITH CC""",41432,39766.305489,8126.4983105,6438.6219106
National,,National,282,"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W/O CC/MCC",17429,33533.104538,6421.3943428,4684.8563888
National,,National,283,"""ACUTE MYOCARDIAL INFARCTION, EXPIRED WITH MCC""",9416,75761.597387,15823.12192,13848.510833
National,,National,284,"ACUTE MYOCARDIAL INFARCTION, EXPIRED W CC",942,31268.440552,6451.1199575,4930.7515924
National,,National,285,"""ACUTE MYOCARDIAL INFARCTION, EXPIRED WITHOUT CC/MCC""",193,23705.84456,4365.507772,3125.8341969
National,,National,286,"CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W MCC",36565,89352.902338,19097.001778,15869.841542
National,,National,287,"""CIRCULATORY DISORDERS EXCEPT AMI, WITH CARDIAC CATHETERIZATION WITH",44075,53903.217516,9646.1498809,7394.3025071
National,,National,288,ACUTE & SUBACUTE ENDOCARDITIS W MCC,1182,90678.885787,21717.746193,19044.857022
National,,National,289,ACUTE AND SUBACUTE ENDOCARDITIS WITH CC,640,57641.054688,13457.34375,11267.917188
National,,National,290,ACUTE & SUBACUTE ENDOCARDITIS W/O CC/MCC,47,33337.404255,8375.8085106,6525.4042553
National,,National,291,HEART FAILURE AND SHOCK WITH MCC,331381,47012.483145,10918.658288,9310.6878216
National,,National,292,HEART FAILURE & SHOCK W CC,65806,31837.646506,7816.0601769,6301.787223
National,,National,293,HEART FAILURE AND SHOCK WITHOUT CC/MCC,15154,24311.202719,5938.8326514,4563.4239805
National,,National,294,DEEP VEIN THROMBOPHLEBITIS W CC/MCC,220,41339.481818,10698.504545,8679.0727273
National,,National,295,DEEP VEIN THROMBOPHLEBITIS WITHOUT CC/MCC,18,35940.555556,5118.7222222,3450.5555556
National,,National,296,"CARDIAC ARREST, UNEXPLAINED W MCC",2995,67854.179299,13520.076795,11761.215693
National,,National,297,"""CARDIAC ARREST, UNEXPLAINED WITH CC""",300,29603.383333,6632.1333333,5545.77
National,,National,298,"CARDIAC ARREST, UNEXPLAINED W/O CC/MCC",113,18093.486726,4768.6460177,3880.5132743
National,,National,299,PERIPHERAL VASCULAR DISORDERS WITH MCC,16362,53104.343907,12354.581347,10434.536731
National,,National,300,PERIPHERAL VASCULAR DISORDERS W CC,21577,37567.098484,8837.0999676,7137.0650229
National,,National,301,PERIPHERAL VASCULAR DISORDERS WITHOUT CC/MCC,5413,27648.979124,6516.3938666,4813.83632
National,,National,302,ATHEROSCLEROSIS W MCC,2951,45202.431379,10901.885801,9309.4727211
National,,National,303,ATHEROSCLEROSIS WITHOUT MCC,9506,27919.765411,6122.7642542,4648.142226
National,,National,304,HYPERTENSION W MCC,14402,41176.284127,9569.4041105,7940.0748507
National,,National,305,HYPERTENSION WITHOUT MCC,24535,30635.752924,6403.2582433,4771.9065824
National,,National,306,CARDIAC CONGENITAL & VALVULAR DISORDERS W MCC,3395,56526.739323,13377.548159,11688.225331
National,,National,307,CARDIAC CONGENITAL AND VALVULAR DISORDERS WITHOUT MCC,2542,35397.681353,7961.1250983,6481.6758458
National,,National,308,CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,57894,43977.906052,9851.1429682,8169.8244896
National,,National,309,CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITH CC,68923,28978.51205,6510.3993007,4937.3254356
National,,National,310,CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,40875,22095.623902,4920.354422,3254.746055
National,,National,311,ANGINA PECTORIS,3787,30285.667811,6287.8830209,4830.2006866
National,,National,312,SYNCOPE & COLLAPSE,55162,35143.096915,7231.6485443,5720.3163953
National,,National,313,CHEST PAIN,29591,31332.581799,6291.6316448,4854.2951235
National,,National,314,OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,40365,73772.726471,17340.756769,14861.694463
National,,National,315,OTHER CIRCULATORY SYSTEM DIAGNOSES WITH CC,16129,38268.433567,8710.8643437,6884.6029512
National,,National,316,OTHER CIRCULATORY SYSTEM DIAGNOSES W/O CC/MCC,2424,30176.303218,6711.0738449,4921.1947195
National,,National,319,OTHER ENDOVASCULAR CARDIAC VALVE PROCEDURES WITH MCC,1284,177827.81698,36003.713396,32690.197819
National,,National,320,OTHER ENDOVASCULAR CARDIAC VALVE PROCEDURES W/O MCC,394,107821.58376,19996.751269,17844.286802
National,,National,326,"""STOMACH, ESOPHAGEAL AND DUODENAL PROCEDURES WITH MCC""",9485,200383.43616,45743.081813,40084.686663
National,,National,327,"STOMACH, ESOPHAGEAL & DUODENAL PROC W CC",8791,105412.94631,22661.835855,18470.349903
National,,National,328,"""STOMACH, ESOPHAGEAL AND DUODENAL PROCEDURES WITHOUT CC/MCC""",5981,69718.832971,13830.071226,10618.715767
National,,National,329,MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,32532,175914.63977,39765.208472,34998.688245
National,,National,330,MAJOR SMALL AND LARGE BOWEL PROCEDURES WITH CC,44720,96511.186717,20513.251163,17053.350648
National,,National,331,MAJOR SMALL & LARGE BOWEL PROCEDURES W/O CC/MCC,22417,68412.611322,14030.869073,10891.14489
National,,National,332,RECTAL RESECTION WITH MCC,168,133353.23214,30734.607143,24214.261905
National,,National,333,RECTAL RESECTION W CC,539,95081.890538,18930.500928,14904.476809
National,,National,334,RECTAL RESECTION WITHOUT CC/MCC,565,66959.899115,12889.189381,9925.8477876
National,,National,335,PERITONEAL ADHESIOLYSIS W MCC,4835,137034.40352,32236.163392,28268.608273
National,,National,336,PERITONEAL ADHESIOLYSIS WITH CC,8118,85363.654348,18778.439517,15251.304385
National,,National,337,PERITONEAL ADHESIOLYSIS W/O CC/MCC,3718,63132.067778,13766.20468,10701.597095
National,,National,338,APPENDECTOMY WITH COMPLICATED PRINCIPAL DIAGNOSIS WITH MCC,650,105376.45692,23540.250769,19510.138462
National,,National,339,APPENDECTOMY W COMPLICATED PRINCIPAL DIAG W CC,2319,67706.760673,14170.527382,10768.653299
National,,National,340,APPENDECTOMY WITH COMPLICATED PRINCIPAL DIAGNOSIS WITHOUT CC/MCC,1780,50592.796067,10458.888202,7482.2134831
National,,National,341,APPENDECTOMY W/O COMPLICATED PRINCIPAL DIAG W MCC,628,87269.875796,20052.812102,17655.302548
National,,National,342,APPENDECTOMY WITHOUT COMPLICATED PRINCIPAL DIAGNOSIS WITH CC,2062,59948.955383,13189.257032,10278.401067
National,,National,343,APPENDECTOMY W/O COMPLICATED PRINCIPAL DIAG W/O CC/MCC,2032,47183.550689,9537.894685,7030.7130906
National,,National,344,MINOR SMALL AND LARGE BOWEL PROCEDURES WITH MCC,1075,104881.91349,25519.242791,22255.55814
National,,National,345,MINOR SMALL & LARGE BOWEL PROCEDURES W CC,1787,61449.842753,13549.970901,11045.059317
National,,National,346,MINOR SMALL AND LARGE BOWEL PROCEDURES WITHOUT CC/MCC,880,47882.096591,10799.002273,8120.8045455
National,,National,347,ANAL & STOMAL PROCEDURES W MCC,762,91446.136483,22946.199475,19537.818898
National,,National,348,ANAL AND STOMAL PROCEDURES WITH CC,1756,54875.973804,12022.191344,9708.4755125
National,,National,349,ANAL & STOMAL PROCEDURES W/O CC/MCC,815,40650.969325,8691.008589,6483.0429448
National,,National,350,INGUINAL AND FEMORAL HERNIA PROCEDURES WITH MCC,1250,103298.3472,20619.5488,18126.6256
National,,National,351,INGUINAL & FEMORAL HERNIA PROCEDURES W CC,2970,61287.325589,12025.074074,10026.127946
National,,National,352,INGUINAL AND FEMORAL HERNIA PROCEDURES WITHOUT CC/MCC,1923,50066.981279,9255.374415,7201.2350494
National,,National,353,HERNIA PROCEDURES EXCEPT INGUINAL & FEMORAL W MCC,2230,114411.40269,25128.250673,21506.846188
National,,National,354,HERNIA PROCEDURES EXCEPT INGUINAL AND FEMORAL WITH CC,5966,70010.34177,14587.559336,11607.613309
National,,National,355,HERNIA PROCEDURES EXCEPT INGUINAL & FEMORAL W/O CC/MCC,3937,55992.652019,11605.674371,8862.9126238
National,,National,356,OTHER DIGESTIVE SYSTEM O.R. PROCEDURES WITH MCC,7417,157893.34839,34677.436969,30822.216395
National,,National,357,OTHER DIGESTIVE SYSTEM O.R. PROCEDURES W CC,5260,89723.31654,18308.978517,15452.362738
National,,National,358,OTHER DIGESTIVE SYSTEM O.R. PROCEDURES WITHOUT CC/MCC,956,56813.151674,12175.046025,9281.166318
National,,National,368,MAJOR ESOPHAGEAL DISORDERS W MCC,2780,72577.020863,16121.121223,13818.338489
National,,National,369,MAJOR ESOPHAGEAL DISORDERS WITH CC,2876,43417.637344,9094.2917246,7213.0403338
National,,National,370,MAJOR ESOPHAGEAL DISORDERS W/O CC/MCC,284,31059.316901,6759.9225352,4912.9507042
National,,National,371,MAJOR GASTROINTESTINAL DISORDERS AND PERITONEAL INFECTIONS WITH MCC,13644,59122.13691,14211.137643,12151.457857
National,,National,372,MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,18944,37001.003273,8576.5985536,6929.7337416
National,,National,373,MAJOR GASTROINTESTINAL DISORDERS AND PERITONEAL INFECTIONS WITHOUT C,4009,27976.24445,6513.8166625,4845.9386381
National,,National,374,DIGESTIVE MALIGNANCY W MCC,10791,75340.327032,17482.877491,14758.501622
National,,National,375,DIGESTIVE MALIGNANCY WITH CC,11162,47835.387027,10642.544526,8487.8748432
National,,National,376,DIGESTIVE MALIGNANCY W/O CC/MCC,1060,41046.322642,9247.895283,6762.090566
National,,National,377,GASTROINTESTINAL HEMORRHAGE WITH MCC,64239,65114.258846,14441.124691,12654.008001
National,,National,378,G.I. HEMORRHAGE W CC,107433,38284.637253,8195.1956382,6555.8405425
National,,National,379,GASTROINTESTINAL HEMORRHAGE WITHOUT CC/MCC,10813,26348.493573,5766.5283455,4165.4460372
National,,National,380,COMPLICATED PEPTIC ULCER W MCC,5631,71412.890073,15690.00444,13486.480554
National,,National,381,COMPLICATED PEPTIC ULCER WITH CC,6769,43167.204462,8954.7416162,7313.1749151
National,,National,382,COMPLICATED PEPTIC ULCER W/O CC/MCC,1161,32952.436693,6869.962963,5244.3229974
National,,National,383,UNCOMPLICATED PEPTIC ULCER WITH MCC,923,53529.078007,10931.786566,9237.0227519
National,,National,384,UNCOMPLICATED PEPTIC ULCER W/O MCC,2835,37382.589771,7353.961552,5705.9601411
National,,National,385,INFLAMMATORY BOWEL DISEASE WITH MCC,2743,63551.707619,14439.115931,11992.283996
National,,National,386,INFLAMMATORY BOWEL DISEASE W CC,7002,37677.942445,8592.6939446,6501.8399029
National,,National,387,INFLAMMATORY BOWEL DISEASE WITHOUT CC/MCC,2692,28027.329495,6442.2369985,4418.1274146
National,,National,388,G.I. OBSTRUCTION W MCC,17285,54087.742204,12621.04744,10733.359445
National,,National,389,GASTROINTESTINAL OBSTRUCTION WITH CC,42500,31495.555224,7156.5376,5446.2432235
National,,National,390,G.I. OBSTRUCTION W/O CC/MCC,23024,23507.724157,5324.6958391,3530.0845639
National,,National,391,"""ESOPHAGITIS, GASTROENTERITIS AND MISCELLANEOUS DIGESTIVE DISORDERS",36754,48770.780459,10765.225799,8884.7519998
National,,National,392,"ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W/O MCC",106333,31809.465622,6660.616958,4962.824128
National,,National,393,OTHER DIGESTIVE SYSTEM DIAGNOSES WITH MCC,24179,61835.606022,14374.553621,12209.940982
National,,National,394,OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,32928,37335.562227,8255.9198251,6477.2973154
National,,National,395,OTHER DIGESTIVE SYSTEM DIAGNOSES WITHOUT CC/MCC,6889,27553.244883,5954.5893453,4216.5820874
National,,National,405,"PANCREAS, LIVER & SHUNT PROCEDURES W MCC",3890,234061.96067,53411.172494,45110.772237
National,,National,406,"""PANCREAS, LIVER AND SHUNT PROCEDURES WITH CC""",4686,125660.66368,26626.261204,21944.014511
National,,National,407,"PANCREAS, LIVER & SHUNT PROCEDURES W/O CC/MCC",1550,93760.010323,19925.547097,15695.34
National,,National,408,BILIARY TRACT PROCEDURES EXCEPT ONLY CHOLECYSTECTOMY WITH OR WITHOUT,725,166347.72552,35677.332414,30873.973793
National,,National,409,BILIARY TRACT PROC EXCEPT ONLY CHOLECYST W OR W/O C.D.E. W CC,583,97376.799314,20279.909091,17327.682676
National,,National,410,BILIARY TRACT PROCEDURES EXCEPT ONLY CHOLECYSTECTOMY WITH OR WITHOUT,205,67603.043902,15409.463415,12856.102439
National,,National,411,CHOLECYSTECTOMY W C.D.E. W MCC,134,124809.65672,30275.014925,28078.69403
National,,National,412,CHOLECYSTECTOMY WITH C.D.E. WITH CC,175,98347.154286,20037.342857,17104.857143
National,,National,413,CHOLECYSTECTOMY W C.D.E. W/O CC/MCC,93,66094.72043,12834.72043,10387.129032
National,,National,414,CHOLECYSTECTOMY EXCEPT BY LAPAROSCOPE WITHOUT C.D.E. WITH MCC,1390,145317.32878,29665.835252,25221.690647
National,,National,415,CHOLECYSTECTOMY EXCEPT BY LAPAROSCOPE W/O C.D.E. W CC,2173,83263.090658,16803.920387,13965.203866
National,,National,416,CHOLECYSTECTOMY EXCEPT BY LAPAROSCOPE WITHOUT C.D.E. WITHOUT CC/MCC,910,57168.889011,10989.905495,8726.6131868
National,,National,417,LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W MCC,11500,98606.62087,19339.154,16572.467043
National,,National,418,LAPAROSCOPIC CHOLECYSTECTOMY WITHOUT C.D.E. WITH CC,19420,70624.835273,13259.205561,10803.082132
National,,National,419,LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,11279,58067.474067,10657.096196,8236.5787747
National,,National,420,HEPATOBILIARY DIAGNOSTIC PROCEDURES WITH MCC,660,141726.46667,31933.424242,27368.366667
National,,National,421,HEPATOBILIARY DIAGNOSTIC PROCEDURES W CC,595,71925.34958,16630.591597,13424.771429
National,,National,422,HEPATOBILIARY DIAGNOSTIC PROCEDURES WITHOUT CC/MCC,174,57263.752874,12953.189655,9773.8965517
National,,National,423,OTHER HEPATOBILIARY OR PANCREAS O.R. PROCEDURES W MCC,853,167302.07151,38915.968347,33257.546307
National,,National,424,OTHER HEPATOBILIARY OR PANCREAS O.R. PROCEDURES WITH CC,353,94474.073654,20436.589235,16307.991501
National,,National,425,OTHER HEPATOBILIARY OR PANCREAS O.R. PROCEDURES W/O CC/MCC,59,61027.067797,13368.966102,9860.0508475
National,,National,432,CIRRHOSIS AND ALCOHOLIC HEPATITIS WITH MCC,15840,70986.830051,16545.695391,13981.883144
National,,National,433,CIRRHOSIS & ALCOHOLIC HEPATITIS W CC,10625,39512.982776,9263.6311529,7532.3820235
National,,National,434,CIRRHOSIS AND ALCOHOLIC HEPATITIS WITHOUT CC/MCC,468,26893.863248,6074.4316239,4555.2286325
National,,National,435,MALIGNANCY OF HEPATOBILIARY SYSTEM OR PANCREAS W MCC,12613,69265.581622,15191.509871,12567.981448
National,,National,436,MALIGNANCY OF HEPATOBILIARY SYSTEM OR PANCREAS WITH CC,6320,46163.987184,10044.348418,7974.9675633
National,,National,437,MALIGNANCY OF HEPATOBILIARY SYSTEM OR PANCREAS W/O CC/MCC,507,37997.224852,7918.3589744,6172.7869822
National,,National,438,DISORDERS OF PANCREAS EXCEPT MALIGNANCY WITH MCC,12343,63274.754274,14620.509925,12044.401037
National,,National,439,DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,20833,34174.095714,7532.2941487,5515.1417463
National,,National,440,DISORDERS OF PANCREAS EXCEPT MALIGNANCY WITHOUT CC/MCC,9227,26279.541454,5647.2112279,3769.6462556
National,,National,441,"DISORDERS OF LIVER EXCEPT MALIG, CIRR, ALC HEPA W MCC",18824,69728.704048,16662.415746,13927.577614
National,,National,442,"""DISORDERS OF LIVER EXCEPT MALIGNANCY, CIRRHOSIS OR ALCOHOLIC HEPATI",14059,35685.365815,8515.660431,6638.3880788
National,,National,443,"DISORDERS OF LIVER EXCEPT MALIG, CIRR, ALC HEPA W/O CC/MCC",1881,28395.349814,6428.8389155,4698.4736842
National,,National,444,DISORDERS OF THE BILIARY TRACT WITH MCC,11910,66325.769857,14148.312594,11908.660453
National,,National,445,DISORDERS OF THE BILIARY TRACT W CC,16031,45938.165617,9286.5476889,7408.4063377
National,,National,446,DISORDERS OF THE BILIARY TRACT WITHOUT CC/MCC,5716,35636.430721,7072.9954514,5296.8948565
National,,National,453,COMBINED ANTERIOR/POSTERIOR SPINAL FUSION W MCC,3902,346312.49052,81555.32573,71966.179651
National,,National,454,COMBINED ANTERIOR AND POSTERIOR SPINAL FUSION WITH CC,20182,217296.37563,50930.984293,43737.236151
National,,National,455,COMBINED ANTERIOR/POSTERIOR SPINAL FUSION W/O CC/MCC,20890,160513.7089,37520.60675,31284.398947
National,,National,456,"""SPINAL FUSION EXCEPT CERVICAL WITH SPINAL CURVATURE, MALIGNANCY, IN",1423,323776.08152,78765.193956,70895.3591
National,,National,457,SPINAL FUS EXC CERV W SPINAL CURV/MALIG/INFEC OR EXT FUS W CC,3879,227581.04615,56381.130962,48946.046662
National,,National,458,"""SPINAL FUSION EXCEPT CERVICAL WITH SPINAL CURVATURE, MALIGNANCY, IN",1493,157708.21768,38550.698593,32503.341594
National,,National,459,SPINAL FUSION EXCEPT CERVICAL W MCC,3286,231446.21607,54370.949178,48141.037432
National,,National,460,SPINAL FUSION EXCEPT CERVICAL WITHOUT MCC,38684,132114.33815,31371.673508,26243.39042
National,,National,461,BILATERAL OR MULTIPLE MAJOR JOINT PROCS OF LOWER EXTREMITY W MCC,171,227090.53216,47913.502924,42725.994152
National,,National,462,BILATERAL OR MULTIPLE MAJOR JOINT PROCEDURES OF LOWER EXTREMITY WITH,4458,107674.41611,26119.976671,19819.010543
National,,National,463,"WND DEBRID & SKN GRFT EXC HAND, FOR MUSCULO-CONN TISS DIS W MCC",4786,179905.87213,43305.190765,38252.867948
National,,National,464,WOUND DEBRIDEMENT AND SKIN GRAFT EXCEPT HAND FOR MUSCULOSKELETAL AND,7161,109068.89094,25321.292836,21266.536098
National,,National,465,"WND DEBRID & SKN GRFT EXC HAND, FOR MUSCULO-CONN TISS DIS W/O CC/MCC",2111,71921.942681,16142.236855,13075.099953
National,,National,466,REVISION OF HIP OR KNEE REPLACEMENT WITH MCC,4925,179450.04508,40133.860914,36182.777665
National,,National,467,REVISION OF HIP OR KNEE REPLACEMENT W CC,21365,123273.41329,27107.920665,23500.011982
National,,National,468,REVISION OF HIP OR KNEE REPLACEMENT WITHOUT CC/MCC,16192,95841.658165,22219.196579,18387.37605
National,,National,469,MAJOR HIP AND KNEE JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREM,24531,109215.34312,23885.190494,21385.695324
National,,National,470,MAJOR HIP AND KNEE JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREM,270402,68778.844617,15432.161807,12146.831813
National,,National,471,CERVICAL SPINAL FUSION W MCC,3334,190549.06029,43189.405219,37196.154169
National,,National,472,CERVICAL SPINAL FUSION WITH CC,14572,114474.72392,25208.824526,20746.095114
National,,National,473,CERVICAL SPINAL FUSION W/O CC/MCC,9231,90856.859279,19719.871195,15694.831113
National,,National,474,AMPUTATION FOR MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE DISORDER,3500,135575.826,30643.559429,27080.656857
National,,National,475,AMPUTATION FOR MUSCULOSKELETAL SYS & CONN TISSUE DIS W CC,3292,75774.577157,17125.309235,14271.214763
National,,National,476,AMPUTATION FOR MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE DISORDER,581,41396.321859,9753.2340792,7587.4061962
National,,National,477,BIOPSIES OF MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W MCC,3134,123283.58392,27242.908424,23592.606254
National,,National,478,BIOPSIES OF MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE WITH CC,5918,88864.058128,18487.90588,15902.718148
National,,National,479,BIOPSIES OF MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W/O CC/MCC,1266,68078.966035,14069.135071,11812.289889
National,,National,480,HIP AND FEMUR PROCEDURES EXCEPT MAJOR JOINT WITH MCC,28439,107612.48996,23139.272865,20849.045149
National,,National,481,HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,74214,76671.630137,16059.719918,13968.664416
National,,National,482,HIP AND FEMUR PROCEDURES EXCEPT MAJOR JOINT WITHOUT CC/MCC,18483,60811.272575,12858.478007,10710.290321
National,,National,483,MAJOR JOINT/LIMB REATTACHMENT PROCEDURE OF UPPER EXTREMITIES,63582,80606.351106,18167.058051,15253.842282
National,,National,485,KNEE PROCEDURES WITH PRINCIPAL DIAGNOSIS OF INFECTION WITH MCC,1351,122315.61584,27208.031088,24018.496669
National,,National,486,KNEE PROCEDURES W PDX OF INFECTION W CC,2843,79117.540626,17452.303904,14693.493493
National,,National,487,KNEE PROCEDURES WITH PRINCIPAL DIAGNOSIS OF INFECTION WITHOUT CC/MCC,793,60525.506936,13214.844893,10253.176545
National,,National,488,KNEE PROCEDURES W/O PDX OF INFECTION W CC/MCC,2187,73368.005487,16066.478738,13056.814815
National,,National,489,KNEE PROCEDURES WITHOUT PRINCIPAL DIAGNOSIS OF INFECTION WITHOUT CC/,2226,50270.843217,10417.469452,7834.8342318
National,,National,492,"LOWER EXTREM & HUMER PROC EXCEPT HIP, FOOT, FEMUR W MCC",6181,126006.60152,27639.420967,24003.081378
National,,National,493,"""LOWER EXTREMITY AND HUMERUS PROCEDURES EXCEPT HIP, FOOT AND FEMUR W",18412,87341.408647,18567.97947,15659.832555
National,,National,494,"LOWER EXTREM & HUMER PROC EXCEPT HIP, FOOT, FEMUR W/O CC/MCC",10235,70306.702198,14718.504739,11965.666634
